frame,timestamp_ms,pose_detected,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_0_presence,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_1_presence,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_2_presence,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_3_presence,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_4_presence,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_5_presence,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_6_presence,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_7_presence,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_8_presence,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_9_presence,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_10_presence,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_11_presence,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_12_presence,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_13_presence,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_14_presence,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_15_presence,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_16_presence,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_17_presence,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_18_presence,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_19_presence,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_20_presence,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_21_presence,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_22_presence,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_23_presence,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_24_presence,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_25_presence,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_26_presence,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_27_presence,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_28_presence,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_29_presence,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_30_presence,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_31_presence,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility,lm_32_presence
32,1088,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1122,True,0.33240118622779846,0.3129706382751465,-0.4326595664024353,0.9977142810821533,0.9996281862258911,0.32720863819122314,0.31453150510787964,-0.43413716554641724,0.997808575630188,0.9993385672569275,0.32574188709259033,0.31434687972068787,-0.4342207610607147,0.9978666305541992,0.999319314956665,0.3242703080177307,0.31412309408187866,-0.43429964780807495,0.997651994228363,0.999232292175293,0.3317136764526367,0.31563663482666016,-0.44462230801582336,0.9974333047866821,0.9992839694023132,0.33344167470932007,0.31626081466674805,-0.44468024373054504,0.9972921013832092,0.9992257356643677,0.33509519696235657,0.31697675585746765,-0.44467926025390625,0.9970183968544006,0.9990577101707458,0.325661838054657,0.31681904196739197,-0.37807029485702515,0.996405303478241,0.999396800994873,0.34056586027145386,0.3204040825366974,-0.4245775043964386,0.9962782859802246,0.9991639852523804,0.335843026638031,0.31267407536506653,-0.40439939498901367,0.9973967671394348,0.9996217489242554,0.3403683304786682,0.31413787603378296,-0.4182395935058594,0.9971116781234741,0.9995373487472534,0.3405631482601166,0.31835800409317017,-0.2632550299167633,0.9969041347503662,0.9995074272155762,0.3744290769100189,0.3244759440422058,-0.36884692311286926,0.9968013167381287,0.9983843564987183,0.37596821784973145,0.2936285734176636,-0.23103469610214233,0.6458750367164612,0.9943755865097046,0.3972152769565582,0.30847740173339844,-0.36531567573547363,0.5678076148033142,0.9850836396217346,0.3874433636665344,0.28443649411201477,-0.23411177098751068,0.6124259233474731,0.9935680031776428,0.37731900811195374,0.2885299026966095,-0.3451851010322571,0.5521193742752075,0.9884181618690491,0.38628384470939636,0.2829006612300873,-0.2367115467786789,0.572585940361023,0.9914484024047852,0.3754868507385254,0.2832358479499817,-0.367038756608963,0.5154485106468201,0.9872637391090393,0.3899146318435669,0.2831551134586334,-0.2525932490825653,0.5598933696746826,0.9926459789276123,0.3688373565673828,0.28580954670906067,-0.3696356415748596,0.5103861689567566,0.9897847771644592,0.39207330346107483,0.2838513255119324,-0.23950406908988953,0.5586937069892883,0.9937140345573425,0.3690733313560486,0.2880420386791229,-0.34606048464775085,0.5054311156272888,0.9901912212371826,0.41610273718833923,0.33916226029396057,0.038277655839920044,0.9967118501663208,0.9947328567504883,0.4340335428714752,0.3436983823776245,-0.038099534809589386,0.9974955916404724,0.9920505881309509,0.37326550483703613,0.30425161123275757,0.054977897554636,0.46849045157432556,0.9972715973854065,0.39149171113967896,0.30717289447784424,-0.05544795095920563,0.4406803250312805,0.9966598749160767,0.3816843628883362,0.28153175115585327,0.20063996315002441,0.46010422706604004,0.9972355961799622,0.4017762541770935,0.28613901138305664,0.09481804072856903,0.48560357093811035,0.996948778629303,0.38968658447265625,0.2787027060985565,0.21689757704734802,0.4706016778945923,0.9967777132987976,0.4111635088920593,0.2839215099811554,0.11201906204223633,0.49859872460365295,0.9965630173683167,0.36441975831985474,0.26953190565109253,0.1983216106891632,0.5276952385902405,0.9967669248580933,0.38506239652633667,0.2738998830318451,0.09549248218536377,0.5469281673431396,0.9961432814598083
34,1156,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1190,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1224,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1292,True,0.3371132016181946,0.30359330773353577,0.027122430503368378,0.9979413151741028,0.9999995231628418,0.3362385332584381,0.3005180358886719,0.041081804782152176,0.9980252981185913,0.9999990463256836,0.337637722492218,0.2997775077819824,0.041060611605644226,0.9980767369270325,0.9999990463256836,0.33906951546669006,0.2989991009235382,0.041129257529973984,0.9978843927383423,0.9999991655349731,0.33212217688560486,0.3028482496738434,0.04209590330719948,0.9976873993873596,0.9999986886978149,0.3308018445968628,0.30372264981269836,0.041971590369939804,0.9975595474243164,0.9999984502792358,0.32939279079437256,0.30466073751449585,0.042074054479599,0.9973132610321045,0.9999978542327881,0.343279629945755,0.2994914948940277,0.09307702630758286,0.9967612624168396,0.9999992847442627,0.3287542462348938,0.3078366219997406,0.09740761667490005,0.99664705991745,0.999997615814209,0.34239041805267334,0.3046550750732422,0.04366710036993027,0.9976555109024048,0.9999995231628418,0.33797964453697205,0.307343065738678,0.0446908138692379,0.9973989129066467,0.9999992847442627,0.37021347880363464,0.30435824394226074,0.08472025394439697,0.9972091317176819,0.9999936819076538,0.33374908566474915,0.3214210867881775,0.0843028724193573,0.9971091151237488,0.9999412298202515,0.4114460349082947,0.29196226596832275,-0.020993126556277275,0.6768966913223267,0.9998857975006104,0.33421793580055237,0.31905674934387207,-0.02844977378845215,0.594630777835846,0.9993706345558167,0.38888993859291077,0.28317970037460327,-0.11110588908195496,0.6441233158111572,0.9999721050262451,0.3461918532848358,0.28278040885925293,-0.08042814582586288,0.5646136403083801,0.9999583959579468,0.382638543844223,0.2797546088695526,-0.13124875724315643,0.6014541387557983,0.9999544620513916,0.34893763065338135,0.2724614143371582,-0.09900292009115219,0.5117771625518799,0.9999457597732544,0.37808045744895935,0.28140297532081604,-0.11801119148731232,0.5876008868217468,0.9999622106552124,0.34682559967041016,0.2729107737541199,-0.07768429070711136,0.5022204518318176,0.9999569654464722,0.3792465925216675,0.28308194875717163,-0.10829637199640274,0.5835195779800415,0.999972939491272,0.3471876084804535,0.27625152468681335,-0.0751529261469841,0.49361056089401245,0.999967098236084,0.41536253690719604,0.3442073166370392,0.004150729160755873,0.9969887137413025,0.9999587535858154,0.39644595980644226,0.3543139398097992,-0.004390839487314224,0.9976387619972229,0.9998295307159424,0.4250294864177704,0.3175305426120758,-0.06352018564939499,0.5112460851669312,0.9998989105224609,0.39011210203170776,0.336588591337204,-0.07254086434841156,0.4686301052570343,0.9997368454933167,0.38060328364372253,0.3022552728652954,-0.049832116812467575,0.4708143174648285,0.9999243021011353,0.3694632351398468,0.3003869652748108,-0.047086820006370544,0.4698042571544647,0.9997660517692566,0.37439867854118347,0.3044048845767975,-0.05200233310461044,0.5071772336959839,0.9998804330825806,0.36736977100372314,0.2975907623767853,-0.04871829226613045,0.5158525109291077,0.9997362494468689,0.36546435952186584,0.28983575105667114,-0.0742945671081543,0.5404403209686279,0.9996160268783569,0.3600423038005829,0.2855541408061981,-0.07052112370729446,0.5372446179389954,0.9994563460350037
39,1326,True,0.3428404927253723,0.2929629683494568,-0.07398334890604019,0.9981022477149963,0.9999526739120483,0.3429354131221771,0.2888263165950775,-0.06532470881938934,0.9981873035430908,0.9999241828918457,0.3442918360233307,0.2885233163833618,-0.06532963365316391,0.9982281923294067,0.9999290704727173,0.3456573784351349,0.28817877173423767,-0.06530655920505524,0.9980604648590088,0.9999289512634277,0.33789482712745667,0.2897220253944397,-0.07055304944515228,0.9978746175765991,0.9998970031738281,0.335767924785614,0.2899981141090393,-0.07059945166110992,0.9977449774742126,0.999881386756897,0.33356353640556335,0.29033738374710083,-0.07053080201148987,0.9975203275680542,0.9998502731323242,0.3444156050682068,0.2886362075805664,-0.010155513882637024,0.9970230460166931,0.999941349029541,0.32875269651412964,0.2919360101222992,-0.035156842321157455,0.9969218969345093,0.999859094619751,0.3443855345249176,0.2960411012172699,-0.05157217010855675,0.997847855091095,0.9999517202377319,0.33901458978652954,0.2968676686286926,-0.05886121839284897,0.9976218938827515,0.9999407529830933,0.36094316840171814,0.298664391040802,0.01241439301520586,0.9974691271781921,0.9998689889907837,0.3177383244037628,0.31128525733947754,-0.02838507480919361,0.9973777532577515,0.9995762705802917,0.4054165780544281,0.29309576749801636,-0.08087026327848434,0.6905894875526428,0.9991574287414551,0.33303242921829224,0.3166748285293579,-0.11233901232481003,0.6143327951431274,0.9928568601608276,0.3871185779571533,0.2832871079444885,-0.19351278245449066,0.6612486839294434,0.9997754693031311,0.3465796113014221,0.28265753388404846,-0.1606585532426834,0.5839788317680359,0.9988478422164917,0.3813644349575043,0.2796115279197693,-0.21370148658752441,0.6135873794555664,0.9997221827507019,0.34929072856903076,0.27246683835983276,-0.18069593608379364,0.5227777361869812,0.9987983703613281,0.37615373730659485,0.28058797121047974,-0.2027858942747116,0.5988290905952454,0.9997332692146301,0.3469138741493225,0.2724742889404297,-0.16539935767650604,0.5116459131240845,0.9989885687828064,0.3769930601119995,0.2825564742088318,-0.19183379411697388,0.5914161801338196,0.9997714161872864,0.3472069799900055,0.27585047483444214,-0.15610834956169128,0.4964751601219177,0.9989715814590454,0.4021676778793335,0.34060055017471313,0.014255709014832973,0.9970227479934692,0.9988056421279907,0.38377654552459717,0.3501969575881958,-0.014516749419271946,0.9974481463432312,0.9953235983848572,0.42414000630378723,0.31868237257003784,-0.015329024754464626,0.48410722613334656,0.9973690509796143,0.39422714710235596,0.3309633433818817,-0.06174379587173462,0.4472007155418396,0.9948870539665222,0.389365017414093,0.2982708215713501,0.07714137434959412,0.4316015839576721,0.9971802234649658,0.3787968158721924,0.2986820638179779,0.03780129551887512,0.4299502968788147,0.9946387410163879,0.3848533630371094,0.29829373955726624,0.08608946949243546,0.46773508191108704,0.9967963099479675,0.37659376859664917,0.29642289876937866,0.048209890723228455,0.4775972366333008,0.9948284029960632,0.37745004892349243,0.284732460975647,0.07114889472723007,0.49731096625328064,0.9962168335914612,0.36792272329330444,0.28425878286361694,0.037078555673360825,0.49549928307533264,0.9945011138916016
40,1360,True,0.338816374540329,0.27261289954185486,-0.07118343561887741,0.9982853531837463,0.9999656677246094,0.34282270073890686,0.27410635352134705,-0.07531358301639557,0.9983652830123901,0.9999644756317139,0.3440719544887543,0.27473029494285583,-0.07532652467489243,0.9984014630317688,0.9999676942825317,0.34533825516700745,0.2753266394138336,-0.07535375654697418,0.9982509016990662,0.9999682903289795,0.33869418501853943,0.2713024914264679,-0.06455214321613312,0.9980819225311279,0.9999514818191528,0.33768099546432495,0.2714560329914093,-0.06455791741609573,0.9979634284973145,0.999945878982544,0.3367193043231964,0.2716822028160095,-0.06445920467376709,0.997763454914093,0.9999357461929321,0.3446066081523895,0.28025275468826294,-0.07002170383930206,0.9973182082176208,0.9999723434448242,0.33266201615333557,0.2778562903404236,-0.020368145778775215,0.9972262978553772,0.9999370574951172,0.3390636742115021,0.28083160519599915,-0.06811768561601639,0.9980597496032715,0.9999533891677856,0.33513134717941284,0.27971261739730835,-0.05473975092172623,0.9978562593460083,0.9999490976333618,0.35255810618400574,0.29821282625198364,-0.08001819998025894,0.9977086186408997,0.9998422861099243,0.3216181993484497,0.2998838424682617,0.02861718274652958,0.9975976943969727,0.9997524619102478,0.39327239990234375,0.293056458234787,-0.17220894992351532,0.7208977937698364,0.9984405636787415,0.33461546897888184,0.30450767278671265,0.07556889206171036,0.5830271244049072,0.9946396946907043,0.37862348556518555,0.27975207567214966,-0.26741722226142883,0.6925805807113647,0.999553382396698,0.34682515263557434,0.2828863859176636,0.11340443044900894,0.5683857798576355,0.9977964162826538,0.37634485960006714,0.2760416865348816,-0.28689512610435486,0.6459364295005798,0.9995787739753723,0.3512934148311615,0.2765280604362488,0.11948253959417343,0.5111985802650452,0.9979852437973022,0.3717494010925293,0.2758585810661316,-0.2719935476779938,0.6312292218208313,0.9996646642684937,0.3437134921550751,0.2738977074623108,0.11874218285083771,0.5002748966217041,0.9985417127609253,0.37169408798217773,0.27723830938339233,-0.2631259262561798,0.6210969686508179,0.9996824264526367,0.348283588886261,0.27757492661476135,0.11391414701938629,0.48415565490722656,0.9983615279197693,0.39891326427459717,0.341163694858551,-0.03415277972817421,0.9962224960327148,0.9948415160179138,0.38600653409957886,0.3467470109462738,0.033929917961359024,0.9960392713546753,0.9876613616943359,0.45077696442604065,0.32411620020866394,-0.026177238672971725,0.5298433303833008,0.9930481314659119,0.43248578906059265,0.3233945965766907,0.05799604952335358,0.45366862416267395,0.9880202412605286,0.4053694009780884,0.29081156849861145,0.00782063789665699,0.4458879232406616,0.9959478974342346,0.3989807665348053,0.29235151410102844,0.11442994326353073,0.40718090534210205,0.9935451745986938,0.3940167725086212,0.2878108620643616,0.009348060004413128,0.4780423939228058,0.995478093624115,0.3949826955795288,0.2888595163822174,0.11884383112192154,0.4554489254951477,0.9943208694458008,0.3938855826854706,0.2743837833404541,-0.008839579299092293,0.503955066204071,0.9927554726600647,0.37782716751098633,0.27571624517440796,0.11062860488891602,0.4701636731624603,0.9894486665725708
41,1394,True,0.3440348207950592,0.2827277183532715,-0.07261301577091217,0.9984564781188965,0.9999997615814209,0.3466752767562866,0.28130829334259033,-0.0706079825758934,0.9985283613204956,0.9999995231628418,0.3476327359676361,0.28154078125953674,-0.0705905631184578,0.998560905456543,0.9999995231628418,0.3485994338989258,0.28174370527267456,-0.07054886966943741,0.9984254240989685,0.9999994039535522,0.3428064286708832,0.2809642255306244,-0.07019780576229095,0.9982732534408569,0.9999992847442627,0.34127774834632874,0.2812578082084656,-0.07027164846658707,0.9981663823127747,0.9999991655349731,0.3397138714790344,0.28161460161209106,-0.0701737329363823,0.9979865550994873,0.999998927116394,0.34567123651504517,0.28511670231819153,-0.03821403533220291,0.9975857734680176,0.9999994039535522,0.33375731110572815,0.2855145335197449,-0.03708603233098984,0.9975029826164246,0.9999986886978149,0.3421006500720978,0.2872374653816223,-0.060305796563625336,0.9982535243034363,0.9999996423721313,0.337870329618454,0.28723061084747314,-0.060088008642196655,0.9980702996253967,0.9999995231628418,0.35391175746917725,0.2987270951271057,-0.020886752754449844,0.997937023639679,0.9999979734420776,0.32193809747695923,0.305862158536911,-0.011216778308153152,0.9978365898132324,0.9999920129776001,0.3969723582267761,0.2934648394584656,-0.10378112643957138,0.7477532625198364,0.9999945163726807,0.3399959206581116,0.3085816502571106,0.049826547503471375,0.6177785396575928,0.999964714050293,0.3979249596595764,0.278079092502594,-0.21676453948020935,0.7220377922058105,0.9999984502792358,0.3648759126663208,0.2855167090892792,0.054761845618486404,0.605702817440033,0.9999896287918091,0.4009169340133667,0.273832231760025,-0.23913583159446716,0.6785149574279785,0.9999967813491821,0.3735866844654083,0.2806057035923004,0.10695282369852066,0.5500094294548035,0.9999828338623047,0.4039182960987091,0.2732120156288147,-0.23549440503120422,0.6647047996520996,0.9999974966049194,0.37107136845588684,0.27743712067604065,-0.016955355182290077,0.5393822193145752,0.9999877214431763,0.39509689807891846,0.2756195068359375,-0.2182243913412094,0.654466986656189,0.9999984502792358,0.36968693137168884,0.2795567810535431,0.07140450179576874,0.5227531790733337,0.9999890327453613,0.3964792788028717,0.3479594886302948,-0.03145661950111389,0.9965952634811401,0.9999946355819702,0.38224804401397705,0.35515114665031433,0.031208062544465065,0.9964325428009033,0.9999877214431763,0.44527092576026917,0.3383096754550934,0.011446269229054451,0.5672584772109985,0.9999791383743286,0.42520222067832947,0.36463046073913574,-0.004236801061779261,0.503864049911499,0.9999737739562988,0.40627190470695496,0.31080713868141174,0.06047676503658295,0.45188769698143005,0.9999593496322632,0.4059368073940277,0.36556413769721985,0.07568754255771637,0.4324272871017456,0.9999516010284424,0.40036293864250183,0.3084943890571594,0.06274435669183731,0.47507840394973755,0.9999470710754395,0.40360239148139954,0.3651887774467468,0.08277037739753723,0.46337243914604187,0.9999284744262695,0.3941282629966736,0.2988923490047455,0.060744185000658035,0.510699987411499,0.9998650550842285,0.38996145129203796,0.3614886701107025,0.07858269661664963,0.4893098771572113,0.99980229139328
42,1428,True,0.35418814420700073,0.2845371663570404,-0.12556368112564087,0.9986021518707275,0.9999887943267822,0.3544905185699463,0.28428179025650024,-0.1175679862499237,0.9986686110496521,0.9999799728393555,0.3555256128311157,0.28414449095726013,-0.11755742132663727,0.9986974596977234,0.9999785423278809,0.3565742075443268,0.2839718461036682,-0.11752691119909286,0.9985747337341309,0.999976396560669,0.3496708273887634,0.2848382592201233,-0.12603527307510376,0.998439371585846,0.999980092048645,0.34740474820137024,0.28561240434646606,-0.12608444690704346,0.9983420372009277,0.9999791383743286,0.3450460135936737,0.28640487790107727,-0.12604354321956635,0.9981797933578491,0.9999761581420898,0.35176074504852295,0.28717800974845886,-0.06141575053334236,0.9978166222572327,0.9999774694442749,0.33620965480804443,0.29062822461128235,-0.10045990347862244,0.9977453947067261,0.9999796152114868,0.3532768189907074,0.2916102707386017,-0.10198896378278732,0.9984166622161865,0.9999736547470093,0.3478226363658905,0.28979408740997314,-0.11365524679422379,0.9982544183731079,0.9999783039093018,0.3564523458480835,0.3022957444190979,-0.02584867551922798,0.9981219172477722,0.9997958540916443,0.3232809603214264,0.308586061000824,-0.08542990684509277,0.9980393052101135,0.9998441934585571,0.39888620376586914,0.29780012369155884,-0.08873090147972107,0.7428594827651978,0.9993172883987427,0.3462090492248535,0.3165629208087921,-0.1513628363609314,0.6405943036079407,0.9978888630867004,0.39800816774368286,0.27962610125541687,-0.18548452854156494,0.7125489115715027,0.9994908571243286,0.36228102445602417,0.29331082105636597,-0.2045554220676422,0.6284554600715637,0.9986864924430847,0.3969646394252777,0.2746780514717102,-0.22102993726730347,0.6628478765487671,0.9992727637290955,0.3664770722389221,0.28629958629608154,-0.22928288578987122,0.5696247220039368,0.9981561303138733,0.3959731161594391,0.2746613323688507,-0.1959194540977478,0.6490699052810669,0.9993236064910889,0.363422691822052,0.2845073342323303,-0.22309955954551697,0.5581933259963989,0.9985635876655579,0.3936622142791748,0.27664846181869507,-0.18286754190921783,0.6390348672866821,0.9994826316833496,0.36361151933670044,0.28709644079208374,-0.20269212126731873,0.5377405285835266,0.998765230178833,0.394681453704834,0.35514551401138306,0.01151232235133648,0.9967196583747864,0.9990156888961792,0.3777342438697815,0.36267977952957153,-0.011611283756792545,0.9965746998786926,0.9984642267227173,0.4199162721633911,0.33911222219467163,0.022308100014925003,0.5442861914634705,0.9992831349372864,0.4070242643356323,0.3513272702693939,-0.022973792627453804,0.5085500478744507,0.999222993850708,0.40158140659332275,0.3078826069831848,0.04245376214385033,0.4212251305580139,0.9988723397254944,0.3958413898944855,0.33925822377204895,-0.0008297962485812604,0.4220474362373352,0.9986359477043152,0.3953445553779602,0.30710604786872864,0.04194752126932144,0.44309142231941223,0.9982654452323914,0.3975810706615448,0.332044780254364,-0.0027976694982498884,0.4538067579269409,0.998019814491272,0.3877907693386078,0.28734928369522095,0.02363555133342743,0.48204243183135986,0.9978006482124329,0.3779735565185547,0.3155684173107147,-0.031034795567393303,0.4844898283481598,0.9970380067825317
43,1462,True,0.3549332022666931,0.28628283739089966,-0.08009935170412064,0.998727023601532,0.9999833106994629,0.3546391725540161,0.2830212712287903,-0.07045057415962219,0.9987933039665222,0.9999706745147705,0.3558693826198578,0.28300338983535767,-0.07043392956256866,0.9988186359405518,0.9999686479568481,0.3571195900440216,0.282951295375824,-0.07040867209434509,0.9987054467201233,0.9999645948410034,0.3493106961250305,0.28306686878204346,-0.07952713221311569,0.998586893081665,0.9999737739562988,0.34688684344291687,0.28313523530960083,-0.07957292348146439,0.9984982013702393,0.9999735355377197,0.3443564474582672,0.28323549032211304,-0.07954632490873337,0.9983503818511963,0.999969482421875,0.3525868356227875,0.2846294343471527,-0.015287877060472965,0.9980192184448242,0.9999574422836304,0.3356626629829407,0.28507301211357117,-0.058129698038101196,0.9979603886604309,0.9999704360961914,0.3549853265285492,0.2913389503955841,-0.057591866701841354,0.9985510110855103,0.9999583959579468,0.3488609194755554,0.2906690835952759,-0.06979285180568695,0.9984149932861328,0.9999696016311646,0.36039623618125916,0.3010174036026001,-0.008587868884205818,0.9982303380966187,0.9991536140441895,0.3191715180873871,0.3061600625514984,-0.06227193772792816,0.9982109665870667,0.9996511936187744,0.4010891020298004,0.2996067702770233,-0.03557388111948967,0.7206341624259949,0.9972200393676758,0.3450605571269989,0.313688725233078,-0.1353527009487152,0.662591814994812,0.9925313591957092,0.4088219404220581,0.2795347571372986,-0.10933570563793182,0.6852367520332336,0.9969018697738647,0.3620906472206116,0.29242414236068726,-0.17431558668613434,0.646730363368988,0.9950166344642639,0.40865829586982727,0.2730715572834015,-0.11833661049604416,0.6318486332893372,0.9964118599891663,0.36084696650505066,0.28432032465934753,-0.19449257850646973,0.5839846730232239,0.9942529797554016,0.412093847990036,0.272196888923645,-0.11985257267951965,0.6190546154975891,0.9963349103927612,0.356637179851532,0.28230464458465576,-0.1821618229150772,0.5726185441017151,0.9948487281799316,0.4068905711174011,0.27470090985298157,-0.11272328346967697,0.610094428062439,0.996829092502594,0.3579750955104828,0.28520411252975464,-0.1709989607334137,0.5489239692687988,0.9950478672981262,0.3895656168460846,0.35321736335754395,0.031123552471399307,0.9963961839675903,0.9963611960411072,0.36749014258384705,0.36163651943206787,-0.0310957171022892,0.996309757232666,0.9956967830657959,0.4119475185871124,0.32806485891342163,0.009787091054022312,0.5158523321151733,0.9956188797950745,0.38941627740859985,0.32448598742485046,-0.08112546801567078,0.49819955229759216,0.9970991611480713,0.4013073444366455,0.2819049060344696,0.04938624054193497,0.39757582545280457,0.9945383667945862,0.39501509070396423,0.2862776815891266,-0.06493570655584335,0.41551655530929565,0.9941501617431641,0.3997698426246643,0.27814632654190063,0.05212412774562836,0.4236952066421509,0.9933491349220276,0.398955374956131,0.28351518511772156,-0.06519211083650589,0.45106983184814453,0.9924210906028748,0.39096930623054504,0.2609882950782776,0.015821333974599838,0.46113622188568115,0.9925289154052734,0.3805091083049774,0.2622948884963989,-0.1198011264204979,0.48351070284843445,0.9895351529121399
