frame,timestamp_ms,pose_detected,lm_0_x,lm_0_y,lm_0_z,lm_0_visibility,lm_0_presence,lm_1_x,lm_1_y,lm_1_z,lm_1_visibility,lm_1_presence,lm_2_x,lm_2_y,lm_2_z,lm_2_visibility,lm_2_presence,lm_3_x,lm_3_y,lm_3_z,lm_3_visibility,lm_3_presence,lm_4_x,lm_4_y,lm_4_z,lm_4_visibility,lm_4_presence,lm_5_x,lm_5_y,lm_5_z,lm_5_visibility,lm_5_presence,lm_6_x,lm_6_y,lm_6_z,lm_6_visibility,lm_6_presence,lm_7_x,lm_7_y,lm_7_z,lm_7_visibility,lm_7_presence,lm_8_x,lm_8_y,lm_8_z,lm_8_visibility,lm_8_presence,lm_9_x,lm_9_y,lm_9_z,lm_9_visibility,lm_9_presence,lm_10_x,lm_10_y,lm_10_z,lm_10_visibility,lm_10_presence,lm_11_x,lm_11_y,lm_11_z,lm_11_visibility,lm_11_presence,lm_12_x,lm_12_y,lm_12_z,lm_12_visibility,lm_12_presence,lm_13_x,lm_13_y,lm_13_z,lm_13_visibility,lm_13_presence,lm_14_x,lm_14_y,lm_14_z,lm_14_visibility,lm_14_presence,lm_15_x,lm_15_y,lm_15_z,lm_15_visibility,lm_15_presence,lm_16_x,lm_16_y,lm_16_z,lm_16_visibility,lm_16_presence,lm_17_x,lm_17_y,lm_17_z,lm_17_visibility,lm_17_presence,lm_18_x,lm_18_y,lm_18_z,lm_18_visibility,lm_18_presence,lm_19_x,lm_19_y,lm_19_z,lm_19_visibility,lm_19_presence,lm_20_x,lm_20_y,lm_20_z,lm_20_visibility,lm_20_presence,lm_21_x,lm_21_y,lm_21_z,lm_21_visibility,lm_21_presence,lm_22_x,lm_22_y,lm_22_z,lm_22_visibility,lm_22_presence,lm_23_x,lm_23_y,lm_23_z,lm_23_visibility,lm_23_presence,lm_24_x,lm_24_y,lm_24_z,lm_24_visibility,lm_24_presence,lm_25_x,lm_25_y,lm_25_z,lm_25_visibility,lm_25_presence,lm_26_x,lm_26_y,lm_26_z,lm_26_visibility,lm_26_presence,lm_27_x,lm_27_y,lm_27_z,lm_27_visibility,lm_27_presence,lm_28_x,lm_28_y,lm_28_z,lm_28_visibility,lm_28_presence,lm_29_x,lm_29_y,lm_29_z,lm_29_visibility,lm_29_presence,lm_30_x,lm_30_y,lm_30_z,lm_30_visibility,lm_30_presence,lm_31_x,lm_31_y,lm_31_z,lm_31_visibility,lm_31_presence,lm_32_x,lm_32_y,lm_32_z,lm_32_visibility,lm_32_presence
31,1054,True,0.5191677808761597,0.14169500768184662,0.5154133439064026,0.9979710578918457,0.9997227787971497,0.5168380737304688,0.14206562936306,0.48756811022758484,0.9991759657859802,0.9995808005332947,0.509495735168457,0.1421193927526474,0.4874844551086426,0.9991272687911987,0.9996544122695923,0.5062950849533081,0.14175370335578918,0.4873720407485962,0.9992743730545044,0.9996311664581299,0.52588951587677,0.1424381136894226,0.5131293535232544,0.9992156624794006,0.9996250867843628,0.5308489203453064,0.14235404133796692,0.5128667950630188,0.9991292953491211,0.9996795654296875,0.534454345703125,0.14219781756401062,0.512810468673706,0.9992884397506714,0.9996951818466187,0.5063489079475403,0.14113987982273102,0.35695740580558777,0.9988412261009216,0.9997335076332092,0.5356295108795166,0.14748181402683258,0.4667937755584717,0.9991198182106018,0.9998664855957031,0.5093374252319336,0.14256975054740906,0.4711507558822632,0.9974757432937622,0.9999053478240967,0.5246244668960571,0.14402629435062408,0.5033754706382751,0.9981876015663147,0.9999220371246338,0.4498542249202728,0.16171108186244965,0.22468315064907074,0.9994983673095703,0.9998980760574341,0.566629946231842,0.181903675198555,0.44296324253082275,0.999742865562439,0.999894380569458,0.4270777702331543,0.1713748574256897,0.37535539269447327,0.7414870858192444,0.9986791014671326,0.5752681493759155,0.19105477631092072,0.5357545614242554,0.7490924000740051,0.9982232451438904,0.47196251153945923,0.15211224555969238,0.763755738735199,0.7336688041687012,0.9956158399581909,0.5484421253204346,0.15407070517539978,0.6584619283676147,0.7304942011833191,0.9951156377792358,0.4834240674972534,0.13925056159496307,0.8221170902252197,0.7180654406547546,0.994776725769043,0.5431482791900635,0.14383704960346222,0.6943933963775635,0.7235384583473206,0.993364691734314,0.5054888725280762,0.1413399875164032,0.8021631836891174,0.7145586013793945,0.9940045475959778,0.5327883958816528,0.14687854051589966,0.6830323338508606,0.7201463580131531,0.9927937984466553,0.5060476064682007,0.14490488171577454,0.7733045220375061,0.7147822976112366,0.9956046342849731,0.520817756652832,0.14544105529785156,0.6556813716888428,0.7140910029411316,0.9943775534629822,0.48787739872932434,0.2759527564048767,-0.08794689178466797,0.9999174475669861,0.9999339580535889,0.5600310564041138,0.28282299637794495,0.08716525137424469,0.9999415278434753,0.9999419450759888,0.3512130379676819,0.3284740746021271,-0.08461806178092957,0.8228647112846375,0.9973414540290833,0.6702587008476257,0.3224804401397705,0.14590460062026978,0.9177795052528381,0.9988729357719421,0.26861634850502014,0.34061700105667114,-0.13964390754699707,0.9031502604484558,0.9937394857406616,0.7910934686660767,0.2667749524116516,-0.06920507550239563,0.9447255730628967,0.9929543137550354,0.26209357380867004,0.34378451108932495,-0.1390647441148758,0.8988590240478516,0.9927626252174377,0.791302502155304,0.2603682279586792,-0.09354137629270554,0.9190612435340881,0.9922621250152588,0.23495914041996002,0.33138832449913025,-0.1318644881248474,0.8723843097686768,0.9915552735328674,0.8512827754020691,0.25165826082229614,-0.06323251873254776,0.9151301383972168,0.9864765405654907
32,1088,True,0.5192481279373169,0.12376874685287476,0.45562756061553955,0.9963787198066711,0.999544084072113,0.5184571743011475,0.12334682047367096,0.44624200463294983,0.9985203146934509,0.9994208812713623,0.515470564365387,0.12297383695840836,0.4461326599121094,0.9983176589012146,0.9994858503341675,0.5143769979476929,0.12241719663143158,0.44597291946411133,0.9987385272979736,0.9994753003120422,0.5269789099693298,0.12528619170188904,0.4681113660335541,0.9986452460289001,0.9994682669639587,0.5310144424438477,0.12647517025470734,0.4677620232105255,0.998501181602478,0.9995556473731995,0.5341507792472839,0.1276586502790451,0.467784583568573,0.9988265633583069,0.9995612502098083,0.5125755071640015,0.1277724802494049,0.3685013949871063,0.9978684186935425,0.9995765089988708,0.536652684211731,0.13511577248573303,0.46691325306892395,0.9983658194541931,0.999763548374176,0.5103264451026917,0.1267929971218109,0.4290250539779663,0.9953287243843079,0.999832272529602,0.5237596035003662,0.1287381947040558,0.4563627541065216,0.9966781735420227,0.9998644590377808,0.46951544284820557,0.1419220268726349,0.2328774631023407,0.9995207190513611,0.9999406337738037,0.5468422174453735,0.1617363840341568,0.44660449028015137,0.9997561573982239,0.9999417066574097,0.46273258328437805,0.15696996450424194,0.3427014946937561,0.6803144812583923,0.9993676543235779,0.5434167385101318,0.17374739050865173,0.5432443618774414,0.6771702766418457,0.9994901418685913,0.506618320941925,0.1516614556312561,0.579082727432251,0.6710824370384216,0.9990473389625549,0.5425316691398621,0.15415194630622864,0.7068716883659363,0.6617220640182495,0.9994667172431946,0.5170231461524963,0.1410333216190338,0.6060577630996704,0.6591706275939941,0.9984639883041382,0.5420783758163452,0.1487816423177719,0.7447268962860107,0.6562126874923706,0.9991338849067688,0.5314995646476746,0.14438574016094208,0.593231201171875,0.6555727124214172,0.9981389045715332,0.5308595895767212,0.14815035462379456,0.7330985069274902,0.6528622508049011,0.9990069270133972,0.5282803177833557,0.146015003323555,0.5844301581382751,0.6561746001243591,0.9988663196563721,0.5209792852401733,0.14573566615581512,0.7065262794494629,0.6479749083518982,0.9993444085121155,0.48941561579704285,0.2372020035982132,-0.07385233789682388,0.9999213814735413,0.9999911785125732,0.5437624454498291,0.25138017535209656,0.07305876910686493,0.9999456405639648,0.9999948740005493,0.39571261405944824,0.29374930262565613,-0.11830990016460419,0.8389887809753418,0.9990612864494324,0.6665380001068115,0.30625981092453003,0.11126488447189331,0.92207932472229,0.9995982050895691,0.3016863465309143,0.2304917275905609,-0.09852837771177292,0.8940139412879944,0.9978916049003601,0.7913374900817871,0.2537230849266052,-0.037438131868839264,0.9441528916358948,0.994993269443512,0.286418616771698,0.22508104145526886,-0.09364823997020721,0.8973848223686218,0.9969441294670105,0.7933470606803894,0.25301358103752136,-0.05907493829727173,0.9233877062797546,0.9935882091522217,0.266646146774292,0.20649905502796173,-0.05988437682390213,0.8462217450141907,0.992886483669281,0.8426700234413147,0.22403410077095032,-0.031156431883573532,0.905315101146698,0.9828469753265381
33,1122,True,0.5189594030380249,0.10865609347820282,0.731327474117279,0.9967261552810669,0.9999996423721313,0.5192739963531494,0.10933538526296616,0.7594444155693054,0.9986600875854492,0.9999997615814209,0.5193034410476685,0.10891072452068329,0.7591137290000916,0.9984732866287231,0.9999997615814209,0.5209140777587891,0.10843390226364136,0.7590741515159607,0.9988553524017334,0.9999997615814209,0.5223608613014221,0.1119285449385643,0.7731224894523621,0.9987726807594299,0.9999996423721313,0.5218462347984314,0.11338098347187042,0.7727544903755188,0.9986392259597778,0.9999996423721313,0.520060122013092,0.11480820178985596,0.7729984521865845,0.9989334940910339,0.9999995231628418,0.5271466374397278,0.11322931945323944,0.7881420850753784,0.9980674982070923,0.9999998807907104,0.5177862048149109,0.12166808545589447,0.8465657830238342,0.998515784740448,0.9999997615814209,0.5125806331634521,0.11023757606744766,0.7316173315048218,0.9957818984985352,0.9999998807907104,0.5182045698165894,0.11263594776391983,0.7471680641174316,0.9969947338104248,0.9999998807907104,0.5526041984558105,0.1193707138299942,0.5913336277008057,0.9995678067207336,0.9999996423721313,0.473460853099823,0.14177782833576202,0.763877809047699,0.9997776746749878,0.9999984502792358,0.5265997052192688,0.1288091242313385,0.6546822190284729,0.6273470520973206,0.9999525547027588,0.4304676949977875,0.1546235978603363,0.681894838809967,0.6140796542167664,0.9999278783798218,0.5268542170524597,0.11780963838100433,0.8901895880699158,0.6299108266830444,0.9998915195465088,0.43885093927383423,0.15420305728912354,0.6835414171218872,0.6036906838417053,0.9998651742935181,0.528496265411377,0.11218708753585815,0.9127203822135925,0.6257576942443848,0.9997789263725281,0.4398423135280609,0.155527263879776,0.702010989189148,0.599632740020752,0.9997590184211731,0.5417683720588684,0.11302021890878677,0.9184889793395996,0.6223282217979431,0.9997935891151428,0.4375397264957428,0.15450960397720337,0.702226996421814,0.5955682396888733,0.9997912049293518,0.5395689010620117,0.11458440870046616,0.9000710248947144,0.6206000447273254,0.9998759031295776,0.43870243430137634,0.1496187150478363,0.6815874576568604,0.590630292892456,0.9998713731765747,0.5487793684005737,0.18413805961608887,-0.058541588485240936,0.9999291896820068,0.9999998807907104,0.49540743231773376,0.20167693495750427,0.05836668983101845,0.9999510049819946,0.9999998807907104,0.6731188893318176,0.2360767424106598,-0.21134106814861298,0.8549640774726868,0.9999864101409912,0.3991713225841522,0.2629473805427551,-0.003870419692248106,0.9296213388442993,0.9999825954437256,0.7105304002761841,0.16589495539665222,-0.20298710465431213,0.8956097960472107,0.9999438524246216,0.33316558599472046,0.20594653487205505,-0.13941043615341187,0.9458354711532593,0.9996880292892456,0.700347363948822,0.16183800995349884,-0.21001483500003815,0.9033113718032837,0.9998998641967773,0.3271041810512543,0.20517635345458984,-0.1656981110572815,0.9293268322944641,0.9996059536933899,0.7374374270439148,0.14966562390327454,-0.21426217257976532,0.8471862077713013,0.9993665814399719,0.30973416566848755,0.18917933106422424,-0.19803273677825928,0.9081164598464966,0.9982926249504089
34,1156,True,0.5155072212219238,0.08878597617149353,0.5886639952659607,0.9969453811645508,0.9999967813491821,0.5182871222496033,0.08825948089361191,0.5807400345802307,0.9987585544586182,0.9999940395355225,0.5190378427505493,0.08820601552724838,0.5804131031036377,0.9985931515693665,0.9999939203262329,0.5111399292945862,0.08801204711198807,0.5805418491363525,0.9989394545555115,0.9999942779541016,0.5222314596176147,0.09099413454532623,0.5916299819946289,0.9988523721694946,0.9999922513961792,0.5219113230705261,0.09087731689214706,0.5913143157958984,0.9987339973449707,0.9999932050704956,0.5203901529312134,0.09214212745428085,0.5915035009384155,0.9989960193634033,0.9999920129776001,0.5198933482170105,0.09088129550218582,0.49368545413017273,0.9982168078422546,0.9999957084655762,0.5272423624992371,0.0963449701666832,0.5302832126617432,0.998603105545044,0.9999920129776001,0.5102494359016418,0.08905136585235596,0.5536458492279053,0.9960708022117615,0.9999979734420776,0.5181848406791687,0.09029137343168259,0.5661818981170654,0.9971786141395569,0.9999974966049194,0.4972621202468872,0.09295810014009476,0.38461828231811523,0.9996089339256287,0.9999982118606567,0.5605823993682861,0.11318008601665497,0.43524691462516785,0.9997989535331726,0.9999910593032837,0.40370500087738037,0.12568767368793488,0.30181780457496643,0.5833779573440552,0.9998351335525513,0.4926373362541199,0.1422909051179886,0.39203131198883057,0.5595279932022095,0.9994057416915894,0.39003485441207886,0.12542197108268738,0.3869144320487976,0.581156849861145,0.9996547698974609,0.4789505898952484,0.1427837610244751,0.45643895864486694,0.5499771237373352,0.9990266561508179,0.3841016888618469,0.12203951925039291,0.3910611867904663,0.5858242511749268,0.9993545413017273,0.47873610258102417,0.1443358212709427,0.46731865406036377,0.5501428842544556,0.998699426651001,0.3981884717941284,0.12266410887241364,0.40500885248184204,0.5823761820793152,0.9993563294410706,0.474041610956192,0.1435585916042328,0.46627163887023926,0.5449850559234619,0.9987952709197998,0.4009637236595154,0.12379784882068634,0.3984213173389435,0.5795174241065979,0.9995381832122803,0.47196587920188904,0.14121465384960175,0.4572431445121765,0.5405686497688293,0.9990643858909607,0.5057203769683838,0.16930247843265533,-0.040392376482486725,0.9999315738677979,0.9999978542327881,0.543279767036438,0.19252809882164001,0.040019016712903976,0.9999552369117737,0.9999973773956299,0.36563432216644287,0.21003761887550354,-0.16590411961078644,0.8693996071815491,0.9996938705444336,0.5548253655433655,0.22723683714866638,0.0012355763465166092,0.9365682601928711,0.999616265296936,0.32147976756095886,0.12244226038455963,-0.24344094097614288,0.9056768417358398,0.9995688796043396,0.6730194687843323,0.2060050070285797,-0.16101756691932678,0.950774073600769,0.9991748929023743,0.316826194524765,0.11382510513067245,-0.24618665874004364,0.9127457737922668,0.9994940757751465,0.6789142489433289,0.20808224380016327,-0.1843472123146057,0.9359350204467773,0.999035120010376,0.2851583957672119,0.09929700195789337,-0.22544488310813904,0.8604135513305664,0.9990531802177429,0.7386984825134277,0.19076688587665558,-0.1902599185705185,0.9155332446098328,0.9979731440544128
35,1190,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1224,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1258,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1292,True,0.49192148447036743,0.11527960002422333,0.08813463896512985,0.9968867301940918,0.9980278611183167,0.484668105840683,0.11851562559604645,0.09010273963212967,0.9986969828605652,0.9979902505874634,0.48293331265449524,0.11812344938516617,0.09002145379781723,0.9985770583152771,0.9980352520942688,0.48103654384613037,0.11776168644428253,0.08996021747589111,0.9988415241241455,0.9980579018592834,0.49084633588790894,0.11993534862995148,0.09456173330545425,0.9987298250198364,0.9977419376373291,0.49288085103034973,0.12051000446081161,0.09477891772985458,0.998641848564148,0.9975985884666443,0.49531856179237366,0.1211521252989769,0.09524199366569519,0.9987995028495789,0.997443675994873,0.48114487528800964,0.11728622764348984,0.12550294399261475,0.9982011318206787,0.9975519776344299,0.5031207799911499,0.12192437797784805,0.14426882565021515,0.9985031485557556,0.99693763256073,0.49590450525283813,0.11158523708581924,0.1094932109117508,0.9953251481056213,0.9834762811660767,0.5017244815826416,0.11364934593439102,0.11419010907411575,0.996428906917572,0.9841548204421997,0.47716933488845825,0.09484953433275223,0.1009698361158371,0.9967684149742126,0.9303591251373291,0.5555762648582458,0.10626721382141113,0.16738957166671753,0.9968352913856506,0.9444650411605835,0.46405231952667236,0.0862979143857956,0.07164453715085983,0.5401774048805237,0.6541697978973389,0.5529943704605103,0.11292872577905655,0.23349958658218384,0.508420467376709,0.6401689648628235,0.480588436126709,0.08573919534683228,0.07434875518083572,0.5360577702522278,0.6326779127120972,0.5382563471794128,0.12880706787109375,0.34363383054733276,0.5013091564178467,0.6402381062507629,0.47568172216415405,0.08586796373128891,0.06962896138429642,0.5440901517868042,0.6482393145561218,0.5372236371040344,0.13405928015708923,0.34962013363838196,0.5054172873497009,0.6561511754989624,0.4853913486003876,0.08427423983812332,0.06216065585613251,0.5414218902587891,0.6540535092353821,0.5328844785690308,0.1305648386478424,0.3395237326622009,0.5011422634124756,0.677471935749054,0.4904605448246002,0.08494410663843155,0.07371984422206879,0.5376647710800171,0.6270390152931213,0.5316713452339172,0.12916335463523865,0.34178948402404785,0.49640825390815735,0.6650629639625549,0.4976087808609009,0.03604164347052574,-0.005646445322781801,0.9908002614974976,0.4691926836967468,0.556541919708252,0.033265210688114166,0.005076696630567312,0.9918249249458313,0.5483860969543457,0.45209261775016785,0.1180448979139328,-0.07648548483848572,0.8102936744689941,0.5569802522659302,0.5180516839027405,0.12890514731407166,-0.005127754062414169,0.8698895573616028,0.5894396901130676,0.45386451482772827,0.20888161659240723,-0.10687529295682907,0.8364757895469666,0.6057032942771912,0.47484248876571655,0.21156306564807892,-0.10026481747627258,0.8863535523414612,0.614955484867096,0.4564993679523468,0.22217443585395813,-0.10522392392158508,0.8445502519607544,0.5548620223999023,0.4697243273258209,0.2206140011548996,-0.10892030596733093,0.8802632093429565,0.569817304611206,0.45748698711395264,0.2460678517818451,-0.12649689614772797,0.7965928316116333,0.5787531733512878,0.45892974734306335,0.24639633297920227,-0.1646648496389389,0.8564532995223999,0.5547475218772888
39,1326,True,0.4690762758255005,0.1102895513176918,0.06869685649871826,0.9965773224830627,0.9941061735153198,0.4690251648426056,0.11491777747869492,0.08073367923498154,0.9983859658241272,0.9917060136795044,0.46892696619033813,0.11459461599588394,0.08074600249528885,0.9983227252960205,0.9911144971847534,0.4686894714832306,0.1142345443367958,0.08071122318506241,0.9984679818153381,0.9905656576156616,0.4719577431678772,0.11640073359012604,0.06649118661880493,0.9983104467391968,0.9921720027923584,0.473718523979187,0.11704526096582413,0.06653525680303574,0.9982390999794006,0.9920617341995239,0.4758642315864563,0.11774136871099472,0.06677930802106857,0.9982964992523193,0.9916115403175354,0.4785817563533783,0.11274315416812897,0.1321898102760315,0.9977987408638,0.9865818023681641,0.4896581768989563,0.11696580797433853,0.07212254405021667,0.9980390071868896,0.9888717532157898,0.4769628345966339,0.10476920753717422,0.09532107412815094,0.9944917559623718,0.9817688465118408,0.4803433418273926,0.10669312626123428,0.07458018511533737,0.9955122470855713,0.983646035194397,0.4890894293785095,0.08316907286643982,0.14714282751083374,0.9950843453407288,0.906114935874939,0.5336139798164368,0.09543011337518692,0.04171760752797127,0.9965757727622986,0.968137800693512,0.4881262183189392,0.057582367211580276,0.12982824444770813,0.5002525448799133,0.6519076228141785,0.5531198978424072,0.07974793016910553,-0.015399537980556488,0.5074360966682434,0.7761517763137817,0.4912676513195038,0.04685048386454582,0.080949567258358,0.4978303909301758,0.8030864596366882,0.5140244364738464,0.08208851516246796,-0.007759847678244114,0.48943138122558594,0.8375396728515625,0.48902222514152527,0.044868674129247665,0.07375293970108032,0.5054229497909546,0.841842770576477,0.5042033791542053,0.0830436497926712,-0.024146800860762596,0.49157795310020447,0.834800660610199,0.4931400418281555,0.04398823902010918,0.06478627026081085,0.5026760101318359,0.8505889773368835,0.49867087602615356,0.08359910547733307,-0.011985753662884235,0.4879084527492523,0.8580295443534851,0.4958113431930542,0.04512210935354233,0.07712701708078384,0.49898532032966614,0.830790102481842,0.5024690628051758,0.0833151564002037,-0.0014084514696151018,0.48022833466529846,0.8468536734580994,0.5064855217933655,0.0008036672952584922,0.04152241349220276,0.954304039478302,0.10719134658575058,0.5414257049560547,0.00463519524782896,-0.04194345325231552,0.9618086814880371,0.16551464796066284,0.43216124176979065,0.074595145881176,-0.0017301980406045914,0.7473005652427673,0.3329816460609436,0.44768473505973816,0.09608810395002365,-0.07077644020318985,0.8293498754501343,0.5239529609680176,0.4206998646259308,0.17206057906150818,0.09935332089662552,0.764634907245636,0.38414478302001953,0.41284921765327454,0.18031087517738342,-0.0654454380273819,0.8323671817779541,0.44283345341682434,0.42300304770469666,0.18368428945541382,0.11194080859422684,0.7748268246650696,0.356640487909317,0.40916183590888977,0.18771512806415558,-0.06154153123497963,0.8252708911895752,0.39831212162971497,0.4068526327610016,0.21019205451011658,0.10258150845766068,0.7321826219558716,0.4096512198448181,0.39976394176483154,0.21821394562721252,-0.11139917373657227,0.8049342632293701,0.38456833362579346
40,1360,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1394,True,0.3984392285346985,0.11201398074626923,-0.17725203931331635,0.9960049986839294,0.9752966165542603,0.3897761106491089,0.1176372542977333,-0.1671215295791626,0.9976354241371155,0.971439003944397,0.388645201921463,0.1168343797326088,-0.16717900335788727,0.9975286722183228,0.970788300037384,0.3873719573020935,0.11605970561504364,-0.1672772914171219,0.9975910782814026,0.9703884124755859,0.3945651948451996,0.12125696241855621,-0.1845114529132843,0.9975649118423462,0.9740138053894043,0.39679479598999023,0.12306348979473114,-0.1845007985830307,0.9975378513336182,0.9753079414367676,0.3993626534938812,0.12491045892238617,-0.18443655967712402,0.9976191520690918,0.9763462543487549,0.3949299156665802,0.1180226057767868,-0.08845601230859756,0.9966757297515869,0.9674667119979858,0.41206949949264526,0.129897803068161,-0.17031550407409668,0.9973762631416321,0.9791995882987976,0.4083174765110016,0.10721920430660248,-0.14164261519908905,0.9935950040817261,0.9574941396713257,0.41386908292770386,0.11175684630870819,-0.16570518910884857,0.9949274659156799,0.9712181091308594,0.4184585511684418,0.09054996818304062,-0.025917604565620422,0.9939600825309753,0.9115890860557556,0.4832426607608795,0.11740334331989288,-0.16007746756076813,0.9965894222259521,0.9713682532310486,0.41088807582855225,0.062402475625276566,0.006950928829610348,0.48705387115478516,0.7670736908912659,0.5317113995552063,0.09873994439840317,-0.20085343718528748,0.5225037932395935,0.6783188581466675,0.4314756691455841,0.05348103120923042,-0.006832208018749952,0.4746638238430023,0.7295188903808594,0.4913047254085541,0.08697481453418732,-0.2073269486427307,0.4917265772819519,0.7241327166557312,0.4338199496269226,0.05026095360517502,-0.016380619257688522,0.4755462110042572,0.6943108439445496,0.48349320888519287,0.0836036279797554,-0.23240891098976135,0.4883180260658264,0.7120195031166077,0.4399040937423706,0.05142087861895561,-0.028473567217588425,0.4734123647212982,0.7149824500083923,0.4712314307689667,0.08373366296291351,-0.2226790487766266,0.4856026768684387,0.755629301071167,0.4415443539619446,0.05323746055364609,-0.012411994859576225,0.4695316255092621,0.7167356610298157,0.473835289478302,0.08437013626098633,-0.20228105783462524,0.47376370429992676,0.7476343512535095,0.48212721943855286,0.001956777647137642,0.04314984381198883,0.9050989747047424,0.23440992832183838,0.5239619612693787,0.011559408158063889,-0.04308461397886276,0.9196347594261169,0.2460935264825821,0.4171959459781647,0.023779045790433884,0.0324937179684639,0.6859470009803772,0.1765463501214981,0.4947425127029419,0.05247492715716362,-0.035297054797410965,0.7717173099517822,0.213154137134552,0.40887683629989624,0.05754278972744942,0.19750094413757324,0.6940904259681702,0.17315673828125,0.4515171945095062,0.07134997844696045,0.08085425943136215,0.7635087966918945,0.21230080723762512,0.413657546043396,0.06153073161840439,0.21638567745685577,0.7050158977508545,0.17025916278362274,0.44654321670532227,0.07167715579271317,0.09325101971626282,0.7575095295906067,0.22635774314403534,0.3895586133003235,0.07144204527139664,0.19106799364089966,0.6663044095039368,0.25051748752593994,0.4399931728839874,0.08458401262760162,0.03873099759221077,0.7400563955307007,0.2670976519584656
42,1428,True,0.40995800495147705,0.11193809658288956,-0.21656663715839386,0.9961318969726562,0.9829617142677307,0.39730098843574524,0.11647732555866241,-0.20934145152568817,0.9975824356079102,0.9793796539306641,0.39538225531578064,0.11516062170267105,-0.20939405262470245,0.9974791407585144,0.9804697632789612,0.3933728039264679,0.11381343752145767,-0.20933222770690918,0.9975700974464417,0.9812089204788208,0.40316659212112427,0.12055544555187225,-0.20066878199577332,0.9974000453948975,0.9757367372512817,0.405199259519577,0.12219244241714478,-0.20073331892490387,0.9972910284996033,0.9741739630699158,0.4075755774974823,0.12385895103216171,-0.20068278908729553,0.9974359273910522,0.9716672897338867,0.3978707194328308,0.11091382801532745,-0.133016899228096,0.9967854619026184,0.9845572710037231,0.41717100143432617,0.12503808736801147,-0.11077725887298584,0.9972732663154602,0.9753298163414001,0.41857537627220154,0.10548309236764908,-0.18573857843875885,0.993983805179596,0.989140510559082,0.42577722668647766,0.1107262372970581,-0.17718055844306946,0.9951804876327515,0.987959623336792,0.4269462525844574,0.0802057757973671,-0.147934228181839,0.9942359328269958,0.9873971343040466,0.4897926449775696,0.10197575390338898,-0.015920491889119148,0.996645450592041,0.9849188327789307,0.45023244619369507,0.05988126993179321,-0.2725921869277954,0.5339165329933167,0.880147397518158,0.5422941446304321,0.0888032391667366,-0.13568048179149628,0.5493313670158386,0.8781519532203674,0.45840170979499817,0.10567319393157959,-0.3569636940956116,0.5183284878730774,0.9087609648704529,0.48621124029159546,0.11588430404663086,-0.2822034955024719,0.524074375629425,0.9115010499954224,0.4593004882335663,0.120710588991642,-0.408494770526886,0.5129081606864929,0.8857677578926086,0.46142616868019104,0.1172463670372963,-0.3191531002521515,0.512752890586853,0.887492835521698,0.45440202951431274,0.12290094047784805,-0.38194072246551514,0.511091947555542,0.9025653004646301,0.46324247121810913,0.12285425513982773,-0.304200142621994,0.5112142562866211,0.9157831072807312,0.457235723733902,0.11738389730453491,-0.3531617224216461,0.5058611035346985,0.9091098308563232,0.4693167805671692,0.12258601188659668,-0.2839702069759369,0.4981580078601837,0.9170979857444763,0.4899286925792694,-0.012917734682559967,-0.0347752682864666,0.8472530841827393,0.09475307166576385,0.5404252409934998,-0.0065107219852507114,0.03702158480882645,0.8715924024581909,0.09597508609294891,0.4818223714828491,-0.07562406361103058,-0.15789461135864258,0.640722930431366,0.012582384049892426,0.5409239530563354,-0.08468864858150482,-0.040298860520124435,0.7038759589195251,0.016211843118071556,0.46621134877204895,-0.1612776815891266,0.03448565676808357,0.6318469643592834,0.003055644454434514,0.5462725162506104,-0.17228582501411438,0.07260628044605255,0.6942204236984253,0.002835313556715846,0.45976901054382324,-0.17186783254146576,0.057950910180807114,0.6411837935447693,0.0026166269090026617,0.5461233854293823,-0.18420130014419556,0.08260676264762878,0.6891005039215088,0.002364769112318754,0.47690892219543457,-0.18774989247322083,-0.019349699839949608,0.6071761250495911,0.004179585725069046,0.5486882328987122,-0.19564853608608246,-0.0376165434718132,0.6724624633789062,0.0030554248951375484
